x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
00000000000000001000000000000000010	Itga2b	Tbx20	NA	Gata1,Notch1,HbbbH1	Cdh1,Egfl7,Etv6,Gfi1,Gfi1b,,Hhex,Kit,Ldb1,Lyl1,Meis1,Mitf,Myb,Pecam1,Runx1,Sox17,Tal1,Tbx3,Ets1,Ets2,FoxH1,HoxB2,Kdr,Mecom,Sox7	13.6011	18.0751	26.6291	1	3934
00000000001000000000000000000001000	Gfi1	Sox7	NA	Cdh5	,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HbbbH1,HoxB2,Mecom,Mitf	4.24463	5.73216	25.2662	1	3934
00100000000000000000000000000000001	Egfl7	Tbx3	NA	Notch1	Cdh1,Cdh5,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,HoxB2,HoxD8,Myb,Runx1	0.906847	6.12971	25.1556	1	3934
00000000001000000000000000000000010	Gfi1	Tbx20	NA	Sox7	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx3,Cdh1,Ets2,HbbbH1,HoxB2,Mecom,Mitf	1.30274	5.93643	24.3159	1	3934
00000000000000000000100000000100000	Lmo2	Runx1	NA	Lyl1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gata1,HbbbH1,HoxD8,Mitf	0.0804174	6.24707	23.5023	1	3934
00000000000001001000000000000000000	Hhex	Itga2b	NA	Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Runx1	0.514603	6.32329	23.1498	1	3934
01000000000000000000000010000000000	Cdh5	Mitf	NA	Sox7	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,Tbx3	0.663994	6.17358	22.7883	1	3934
00000000000001000000000000000000001	Hhex	Tbx3	NA	Kdr	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,HoxB2,HoxD8,Runx1	0.460732	6.31825	22.6557	1	3934
00000000000000000000000011000000000	Mitf	Myb	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Mecom,Meis1,Notch1,Runx1,Sox17,Sox7,Tbx20,Tbx3,Etv6,FoxH1,FoxO4,Gfi1,HoxD8,Ldb1,Lmo2,Lyl1,Pecam1,Tal1	4.50696	6.35453	22.3687	1	3934
00000000000010000000001000000000000	HbbbH1	Mecom	NA	Meis1,Gfi1b,Notch1	Cdh1,Cdh5,Ets1,FoxH1,FoxO4,Gata1,Hhex,Kit,Ldb1,Mitf,Myb,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Fli1,Lmo2	4.78335	17.5413	22.2497	1	3934
00000000000000000001010000000000000	Ldb1	Lyl1	NA	Cdh1	,Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Lmo2,Mecom,Myb,Notch1,Pecam1,Procr,Tal1,Tbx3,Ets2,Gfi1,Meis1,Runx1,Sox7,Tbx20	1.81696	5.21003	22.0174	1	3934
00000100000000001000000000000000000	Etv6	Itga2b	NA	Fli1	Cdh1,Cdh5,Egfl7,Ets1,,Gata1,Gfi1,Hhex,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gfi1b,HbbbH1,Mitf,Runx1	1.67645	5.8621	21.3511	1	3934
00000010000000000000000100000000000	Fli1	Meis1	NA	Tbx20	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,,Tbx3,Gata1,HbbbH1,HoxB2	1.97987	6.36835	20.7218	1	3934
00000100000000000000000000010000000	Etv6	Pecam1	NA	Cdh5,Cdh1	,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Gfi1b,Runx1	2.27158	8.32791	20.6162	1	3934
00000000000000000010000000000000100	Kit	Tal1	NA	Fli1,Pecam1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,,Sox17,Sox7,Tbx20,Ets2,FoxH1,FoxO4,Meis1,Runx1,Tbx3	9.27338	9.38582	20.5434	1	3934
00000000000000000001000000010000000	Ldb1	Pecam1	NA	Tal1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Myb,Notch1,Procr,,Tbx3,Ets2,Gfi1,Runx1,Sox7	0.915853	5.11754	20.081	1	3934
00000000000000000000000000001000001	Procr	Tbx3	NA	Kdr	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Notch1,Pecam1,Sox17,Sox7,Tal1,Tbx20,Gfi1b,HoxB2,HoxD8,Mitf,Myb,Runx1	1.0143	6.00375	20.0238	1	3934
00000000000000000000010000100000000	Lyl1	Notch1	NA	Pecam1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Meis1,Myb,,Procr,Runx1,Sox7,Tal1,Tbx20,Tbx3,FoxO4,HoxB2,Mecom,Mitf,Sox17	3.19857	6.31469	19.9695	1	3934
00000000000010000000000000000100000	HbbbH1	Runx1	NA	Gfi1b,Gata1	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,,Hhex,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,Gfi1,HoxD8,Lmo2	3.95889	9.28281	19.603	1	3934
00000000000001000000000010000000000	Hhex	Mitf	NA	Sox7	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,,Tal1,Tbx20,Tbx3,Runx1	0.805926	6.29285	19.1014	1	3934
00000000010000000000000000000000010	Gata1	Tbx20	NA	Notch1,Tbx3,HbbbH1,Runx1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,,Sox17,Sox7,Tal1,Ets2	25.2009	27.7946	18.314	1	3934
00010000000100000000000000000000000	Ets1	Gfi1b	NA	Notch1,Lyl1	Cdh1,Cdh5,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxB2,Kdr,Kit,Ldb1,Lmo2,,Mecom,Meis1,Mitf,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,HoxD8,Itga2b,Myb	3.81619	10.2189	18.1138	1	3934
00000000000101000000000000000000000	Gfi1b	Hhex	NA	Ets1	Cdh1,Cdh5,Egfl7,,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,HoxD8,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6,Procr	0.784417	6.45192	17.5776	1	3934
00000010000000000000010000000000000	Fli1	Lyl1	NA	Tal1,Pecam1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Notch1,,Procr,Runx1,Sox17,Sox7,Tbx20,Tbx3,Gata1,HbbbH1	5.31799	9.36141	17.3659	1	3934
00000000001000000000000000000000001	Gfi1	Tbx3	NA	Sox7	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,HbbbH1,HoxB2,HoxD8,Ldb1,Mitf	5.64149	6.01382	17.3193	1	3934
00000100000000000000000000000010000	Etv6	Sox17	NA	Notch1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,,Pecam1,Procr,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1b,HbbbH1,Mitf,Runx1	1.87018	5.82589	17.2977	1	3934
01000000000100000000000000000000000	Cdh5	Gfi1b	NA	Ets1	Cdh1,Egfl7,,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxD8	1.38348	6.20247	17.1288	1	3934
00000000011000000000000000000000000	Gata1	Gfi1	NA	Myb	Cdh1,Cdh5,Egfl7,Ets1,Etv6,FoxH1,FoxO4,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,Lmo2	0.68438	5.92925	17.1106	1	3934
00000000000000000000000000100000010	Notch1	Tbx20	NA	Sox7,Gata1,Kdr,Gfi1b	Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,,HbbbH1,Hhex,HoxB2,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Procr,Sox17,Tal1,Tbx3,FoxH1	8.59067	23.6119	17.0055	1	3934
00000000000010000000000000001000000	HbbbH1	Procr	NA	Kdr	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Fli1,Gfi1,Lmo2	1.38485	6.06538	16.9354	1	3934
00000000000001000000001000000000000	Hhex	Mecom	NA	Notch1,Cdh5	,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Runx1	3.97242	10.1489	16.8473	1	3934
10010000000000000000000000000000000	Cdh1	Ets1	NA	Kdr,Fli1	Cdh5,Egfl7,Ets2,Etv6,,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Gfi1,HoxB2,Mecom,Meis1,Tbx3	2.19786	10.1343	16.6382	1	3934
00000000001000000000000000010000000	Gfi1	Pecam1	NA	Lyl1	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,,Meis1,Myb,Notch1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HbbbH1,Ldb1,Mecom	3.02729	5.73963	16.4369	1	3934
00000000000000000010000000000000010	Kit	Tbx20	NA	Notch1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Myb,,Pecam1,Procr,Sox17,Sox7,Tal1,Ets2,FoxH1,HoxB2,Meis1,Runx1,Tbx3	0.196168	6.01903	16.3933	1	3934
10000000000010000000000000000000000	Cdh1	HbbbH1	NA	Gfi1b,Gata1	Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Mecom,Meis1,Tbx3	3.9676	9.77263	16.3894	1	3934
00000000000000000000000100000010000	Meis1	Sox17	NA	Gata1,Cdh5,Itga2b,Mecom	Egfl7,Ets1,Etv6,Fli1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Kdr,Lmo2,Lyl1,,Mitf,Myb,Notch1,Runx1,Sox7,Tal1,Tbx3,Cdh1,FoxH1,FoxO4,Kit	24.3556	28.0952	16.1444	1	3934
00000000000000000100000000000001000	Kdr	Sox7	NA	Cdh5,Notch1,Tal1,Tbx20,Hhex	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,,HoxB2,HoxD8,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Procr,Runx1,Sox17,Tbx3,FoxH1,Myb	26.7081	28.7597	16.1098	1	3934
00000000010000000010000000000000000	Gata1	Kit	NA	Myb	Cdh1,Cdh5,Egfl7,Ets1,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Fli1,Lmo2	0.329516	5.91328	16.069	1	3934
00000000000000000000000100000000001	Meis1	Tbx3	NA	Tbx20,HbbbH1,Mecom	Cdh5,Ets1,Etv6,Gata1,Gfi1,Gfi1b,HoxB2,Itga2b,Kdr,Lmo2,Lyl1,,Notch1,Runx1,Sox17,Sox7,Tal1,HoxD8,Ldb1	9.94506	19.0087	16.0126	1	3934
00000000000000000000000010000010000	Mitf	Sox17	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Mecom,Meis1,Myb,Notch1,Runx1,Sox7,Tbx20,Tbx3,Etv6,FoxH1,FoxO4,Gfi1,Lmo2,Procr,Tal1	1.37082	6.26972	16.0017	1	3934
00010000000001000000000000000000000	Ets1	Hhex	NA	Cdh5,Kdr,Sox7	Cdh1,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gfi1b,HoxB2,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,,Tal1,Tbx20,Tbx3,Itga2b,Myb	4.5178	14.9038	15.8662	1	3934
00010000000000000000000000000001000	Ets1	Sox7	NA	Cdh5,Notch1,Kdr,Tbx20	Cdh1,Egfl7,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Ldb1,Lmo2,Mecom,Meis1,Mitf,Pecam1,Procr,Runx1,Sox17,Tal1,,Tbx3,FoxH1,Myb	15.0207	22.7865	15.7561	1	3934
00000100000000000000000000100000000	Etv6	Notch1	NA	Cdh5,Kdr	Cdh1,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,FoxO4,Gfi1b,HbbbH1,HoxB2,Mitf,Runx1	7.8073	7.94407	15.6506	1	3934
00000100000000000000000000000000100	Etv6	Tal1	NA	Cdh5,Cdh1	,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tbx20,Tbx3,Ets2,FoxH1,FoxO4,Gfi1b,HbbbH1,Runx1	5.66737	6.94867	15.585	1	3934
00000000010000001000000000000000000	Gata1	Itga2b	NA	Gfi1b,Tbx20,Runx1,Tal1	Cdh1,Egfl7,Etv6,FoxH1,HbbbH1,HoxB2,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Sox17,Sox7,,Tbx3	12.9548	20.7752	15.4539	1	3934
00000000000010000000000000000000001	HbbbH1	Tbx3	NA	Tbx20,Gata1,Notch1	Cdh1,Ets1,FoxH1,FoxO4,Gfi1b,Itga2b,Kdr,Kit,Ldb1,Meis1,Mitf,Myb,,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Etv6,Fli1,Gfi1,HoxB2,HoxD8,Lmo2	3.78224	18.503	15.2141	1	3934
00100000001000000000000000000000000	Egfl7	Gfi1	NA	Sox7	Cdh1,Cdh5,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Sox17,,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Myb,Runx1	0.579731	5.514	15.0516	1	3934
00000000000000000000001000000100000	Mecom	Runx1	NA	Gfi1b	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxO4,Gata1,,HbbbH1,Hhex,Kdr,Kit,Ldb1,Lmo2,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tbx20,Cdh1,FoxH1,Gfi1,HoxD8,Itga2b,Lyl1,Tal1,Tbx3	4.80486	5.85348	14.9018	1	3934
00000000000100000000000000000000010	Gfi1b	Tbx20	NA	Gata1,HbbbH1,Notch1	Cdh1,Cdh5,Egfl7,Ets1,FoxH1,FoxO4,Gfi1,Hhex,HoxD8,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,,Runx1,Sox17,Sox7,Tal1,Tbx3,Ets2,HoxB2	4.78113	17.4645	14.8243	1	3934
00000000000000000000000000100010000	Notch1	Sox17	NA	Gata1,Cdh5,HbbbH1,Tbx3	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Mitf,Myb,Procr,Runx1,Sox7,Tal1,Tbx20,,FoxH1	17.0404	29.5086	14.7333	1	3934
00000100000000000000001000000000000	Etv6	Mecom	NA	Cdh5	Cdh1,,Egfl7,Ets1,Fli1,Gata1,Gfi1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Gfi1b,HbbbH1,Mitf,Runx1	2.36743	5.44541	14.5767	1	3934
00000000001000001000000000000000000	Gfi1	Itga2b	NA	Gfi1b	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,,Hhex,Kdr,Kit,Lmo2,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,HbbbH1,Ldb1,Mitf	2.80604	6.00534	14.5354	1	3934
11000000000000000000000000000000000	Cdh1	Cdh5	NA	Fli1,Tal1	Egfl7,Ets1,Ets2,Etv6,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,,Tbx20,Gfi1,Mecom,Meis1,Tbx3	3.06309	7.9675	14.4552	1	3934
00000000000000000000000100000001000	Meis1	Sox7	NA	Notch1,Gata1	Cdh5,Egfl7,Ets1,Etv6,Fli1,,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Mitf,Myb,Procr,Runx1,Sox17,Tal1,Tbx20,Tbx3,Cdh1,Ets2,FoxH1,FoxO4,Kit,Pecam1	9.54414	10.6719	14.2677	1	3934
00000000000000000000100000010000000	Lmo2	Pecam1	NA	Tal1,Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Myb,Notch1,Procr,Runx1,Sox17,Sox7,Tbx20,Tbx3,Gata1,HbbbH1	3.47327	8.83613	14.1453	1	3934
00000000001000000000100000000000000	Gfi1	Lmo2	NA	Cdh5	,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lyl1,Meis1,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cdh1,Ets2,HoxB2,Ldb1,Mecom	1.10678	6.02137	13.9702	1	3934
00000000000000000100000100000000000	Kdr	Meis1	NA	Notch1,Cdh5	Cdh1,,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxD8,Kit,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Itga2b,Myb	9.28903	9.52703	13.9079	1	3934
00000000000000000000001000000000010	Mecom	Tbx20	NA	Sox7,Gata1	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxO4,,Gfi1b,HbbbH1,Hhex,Kdr,Kit,Ldb1,Lmo2,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Cdh1,Ets2,FoxH1,Gfi1,HoxB2,Itga2b,Lyl1,Tal1,Tbx3	3.02559	10.5429	13.8419	1	3934
00000000001000000000000000000010000	Gfi1	Sox17	NA	Myb	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,Itga2b,Kdr,Kit,Lmo2,Lyl1,Meis1,,Notch1,Pecam1,Procr,Runx1,Sox7,Tal1,Tbx20,Tbx3,Cdh1,HbbbH1,Mecom,Mitf	2.07063	6.07313	13.7907	1	3934
00000000000000000000000000010000001	Pecam1	Tbx3	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,Fli1,,Gfi1,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Myb,Notch1,Procr,Runx1,Sox7,Tal1,HoxB2,HoxD8,Meis1,Mitf,Sox17,Tbx20	0.0864749	6.35404	13.7771	1	3934
00000000000000000000001000000001000	Mecom	Sox7	NA	Meis1,Sox17,Notch1	Cdh5,Egfl7,Ets1,Etv6,Fli1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,Kdr,Kit,Ldb1,Lmo2,Mitf,Myb,,Pecam1,Procr,Runx1,Tbx20,Ets2,FoxH1,Gfi1,HoxB2,Tal1,Tbx3	11.2457	17.8212	13.7366	1	3934
00000000000000000000000010000100000	Mitf	Runx1	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Mecom,Meis1,Myb,Notch1,Sox17,Sox7,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1,HoxD8,Lmo2,Lyl1,Pecam1,Tal1	4.73961	5.91966	13.7352	1	3934
00000000000000000000000010000000001	Mitf	Tbx3	NA	Gata1	Cdh1,Cdh5,Egfl7,Ets1,Fli1,,Gfi1b,HbbbH1,Hhex,Itga2b,Kdr,Kit,Mecom,Meis1,Myb,Notch1,Runx1,Sox17,Sox7,Tbx20,Etv6,Gfi1,HoxB2,HoxD8,Ldb1,Lmo2,Lyl1,Pecam1,Procr,Tal1	5.91098	6.42907	13.5783	1	3934
01000000000000000000001000000000000	Cdh5	Mecom	NA	Meis1,Sox17,Notch1,Lyl1	Cdh1,Egfl7,Ets1,Ets2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,Kdr,Kit,Ldb1,Lmo2,,Mitf,Myb,Pecam1,Procr,Runx1,Sox7,Tal1,Tbx20	18.046	28.2013	13.445	1	3934
00000000000100000000000000000001000	Gfi1b	Sox7	NA	Gata1,Cdh5,Sox17	Cdh1,Egfl7,Ets1,Fli1,FoxH1,FoxO4,Gfi1,HbbbH1,Hhex,HoxD8,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Runx1,,Tal1,Tbx20,Tbx3,Ets2,Etv6,HoxB2,Procr	12.2597	15.9855	13.3866	1	3934
00000010000000000000001000000000000	Fli1	Mecom	NA	Hhex	Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv6,FoxO4,Gfi1,Gfi1b,,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gata1,HbbbH1	3.74141	6.11384	13.302	1	3934
