x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
0000001000000000000000000000010000000000000000	Ets1	Meis1	NA	Notch1,Erg,Tbx20	Cdh1,Cdh5,Egfl7,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Mitf,Nfe2,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,,Tbx3,Itga2b	9.71503	16.4515	8.91439	1	3934
0000000000000000000000000000000001000100000000	Nfe2	Procr	NA	Kdr	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6	0.0751497	6.07141	8.88396	1	3934
0100000000000001000000000000000000000000000000	Cdh1	Gfi1b	NA	Cbfa2t3h,Tal1,Notch1	Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,,Pecam1,Runx1,Sox17,Sox7,Tbx20,Gfi1,HoxD8,Meis1,Tbx3	8.95743	13.7262	8.88124	1	3934
0000000000000000000000000010000000000000000010	Lmo2	Tbx3	NA	HoxB4	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Gata1,HbbbH1,HoxD8,Mitf	0.405822	6.58223	8.86416	1	3934
0000000000000100000000000000000000000010000000	Gata1	Runx1	NA	Ikaros,Gfi1b,Etv2	Cbfa2t3h,Cdh1,Cdh5,Ets1,,Etv6,FoxH1,FoxO4,Gfi1,HbbbH1,HoxB2,Itga2b,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Fli1,HoxD8	10.1571	14.2923	8.8125	1	3934
0000000000000000000000000001000000000001000000	Lyl1	Sfpi1	NA	Cbfa2t3h,Cdh5,Ikaros,Itga2b	Cdh1,Erg,Ets2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB4,,Kit,Ldb1,Lmo2,Meis1,Myb,Nfe2,Pecam1,Procr,Runx1,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Mecom,Sox17	25.9991	27.6704	8.73122	1	3934
0000000000000000000000000010000000000100000000	Lmo2	Procr	NA	Cdh5,Sfpi1,Erg	Cdh1,Egfl7,,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Hhex,HoxB2,Kdr,Ldb1,Lyl1,Nfe2,Notch1,Tal1,FoxO4	11.4157	18.6625	8.68677	1	3934
0000000000000000000000001100000000000000000000	Kit	Ldb1	NA	Tal1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,,Tbx20,FoxH1,Tbx3	0.353334	5.06309	8.68321	1	3934
0000000000000001000000000000000000000000000010	Gfi1b	Tbx3	NA	Tbx20,Gata1,Notch1	Cbfa2t3h,Cdh1,Egfl7,Fli1,FoxH1,FoxO4,Gfi1,HbbbH1,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Etv6,HoxB2	9.56661	17.8605	8.53506	1	3934
0100000000000000000000000000000000000010000000	Cdh1	Runx1	NA	Sfpi1	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,,Sox17,Sox7,Tal1,Tbx20,Gfi1,HoxD8,Mecom,Meis1,Tbx3	0.461548	5.77775	8.52695	1	3934
0000000000000000000100000000000000000100000000	HoxB4	Procr	NA	Cdh5,Notch1,Gfi1b	Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,,HbbbH1,Hhex,HoxB2,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Pecam1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,FoxO4,Ldb1	9.68937	17.6854	8.51545	1	3934
0000000000000000000000000000000000000001000010	Sfpi1	Tbx3	NA	Lyl1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,,Mecom,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,HoxB2,HoxD8,Mitf,Tbx20	0.185309	6.34246	8.4439	1	3934
0000001000000000000000000000000000010000000000	Ets1	Pecam1	NA	Fli1,Egfl7	Cbfa2t3h,Cdh1,Cdh5,,Erg,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Itga2b,Myb	5.61989	10.5518	8.40927	1	3934
0001000000000000000000000000000000000000000100	Egfl7	Tbx20	NA	Etv2,HoxB4	Cbfa2t3h,Cdh1,Cdh5,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxH1,HoxB2,Ikaros,Myb,Runx1	2.31879	10.1641	8.31133	1	3934
1000000000000000000000000000000000000010000000	Cbfa2t3h	Runx1	NA	Ikaros,Sfpi1	Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,,Sox17,Sox7,Tal1,Tbx3,FoxO4,HoxD8,Mecom,Meis1,Tbx20	5.258	9.62876	8.3045	1	3934
0000000000010001000000000000000000000000000000	FoxH1	Gfi1b	NA	Ikaros	Cbfa2t3h,Cdh1,Cdh5,Erg,FoxO4,Gata1,Gfi1,HbbbH1,,Ldb1,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Egfl7,Ets1,Etv2,Fli1,Hhex,HoxB4,HoxD8,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Pecam1,Tbx3	1.79647	4.91432	8.27802	1	3934
0000000000000000010000000000000010000000000000	Hhex	Myb	NA	Kit	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxB4,Itga2b,Kdr,,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,HoxD8,Ikaros,Runx1	0.790449	6.06695	8.25703	1	3934
0000000000001000000000000000000001000000000000	FoxO4	Nfe2	NA	Gfi1b	Cdh1,Cdh5,Ets1,Etv2,Fli1,FoxH1,Gata1,Gfi1,,HbbbH1,Hhex,Ikaros,Kdr,Mecom,Myb,Notch1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Cbfa2t3h,Egfl7,Erg,HoxB4,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Pecam1,Tbx20,Tbx3	1.83286	4.42674	8.23849	1	3934
0001000000100000000000000000000000000000000000	Egfl7	Fli1	NA	Cdh5,Kdr,Sox7	Cbfa2t3h,Cdh1,Erg,Ets1,Ets2,Etv6,Gfi1b,Hhex,Itga2b,Kit,Ldb1,Lmo2,Mitf,Notch1,Pecam1,Procr,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,FoxO4,Runx1	7.07874	12.7758	8.18429	1	3934
0000000000000000000000000000000000000010000010	Runx1	Tbx3	NA	Etv2	Cbfa2t3h,Cdh1,Cdh5,Ets1,,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxD8,Ikaros,Itga2b,Kdr,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Egfl7,Erg,Etv6,Hhex,HoxB2,HoxB4,Ldb1,Procr	0.166621	6.27106	8.12283	1	3934
0000000000000000000001100000000000000000000000	Ikaros	Itga2b	NA	Cbfa2t3h,Gfi1b,Sox17,Lyl1,Sox7,Sfpi1	Cdh1,Ets1,Etv6,FoxH1,FoxO4,Gata1,HoxD8,Kdr,Kit,Ldb1,Meis1,Myb,Nfe2,Notch1,Pecam1,Runx1,,Tal1,Tbx3,Egfl7	39.37	47.004	8.12232	1	3934
0000000000000000000000000000000000000001100000	Sfpi1	Sox17	NA	Itga2b	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sox7,Tal1,Tbx3,Mitf,Tbx20	0.23117	6.5589	8.09925	1	3934
0000000010000000000000000100000000000000000000	Etv2	Ldb1	NA	Ets1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1	0.654355	5.35354	8.08467	1	3934
0000000000000000010000000000000000000100000000	Hhex	Procr	NA	Cdh5,Erg	Cbfa2t3h,Cdh1,Egfl7,,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3	7.18914	10.1492	8.07836	1	3934
0000000000000000100000000000000010000000000000	HbbbH1	Myb	NA	Gfi1b,Ikaros,Nfe2	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Etv2,FoxH1,FoxO4,Gata1,Hhex,HoxB4,Itga2b,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Etv6,Gfi1,HoxD8	10.5442	17.5975	8.03287	1	3934
0000000000000100000000000000000000000000001000	Gata1	Tal1	NA	Itga2b,Cbfa2t3h,Lyl1	Cdh1,Cdh5,Egfl7,Ets1,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,Ikaros,Kdr,Ldb1,,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,Ets2,Fli1,Lmo2	6.91802	14.0513	7.96173	1	3934
0000000000000000000000000001010000000000000000	Lyl1	Meis1	NA	Itga2b	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,,Kdr,Kit,Ldb1,Lmo2,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,HoxB2,Mecom,Mitf,Sox17	1.11653	6.32172	7.91149	1	3934
0000000000000000000000000000000000010100000000	Pecam1	Procr	NA	Cdh5,Erg	Cbfa2t3h,Cdh1,Egfl7,,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx3,FoxO4,Meis1,Sox17,Tbx20	6.34171	10.419	7.86292	1	3934
0000000000000010000000000000000000000001000000	Gfi1	Sfpi1	NA	Cdh5,Gfi1b,Ikaros	Cbfa2t3h,HoxB4,,Lmo2,Procr,Runx1	12.367	16.4554	7.84783	1	3934
0000000000000010000000000000000000000100000000	Gfi1	Procr	NA	Cdh5,Itga2b,Sfpi1	Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1b,HoxB4,Kdr,Kit,Lyl1,Myb,Notch1,Runx1,,Tal1,Ldb1	11.0411	17.2048	7.84214	1	3934
0000001000000000000000000010000000000000000000	Ets1	Lmo2	NA	Cdh5,Fli1,Hhex	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,,HoxB2,HoxB4,Ikaros,Kdr,Kit,Ldb1,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3	14.3316	15.92	7.80761	1	3934
1000000000000001000000000000000000000000000000	Cbfa2t3h	Gfi1b	NA	Ikaros,Itga2b,Lyl1	Cdh1,Egfl7,Erg,Ets2,Etv6,Fli1,FoxH1,Gata1,Gfi1,HbbbH1,HoxB2,HoxB4,Kdr,Kit,Ldb1,Lmo2,,Mitf,Myb,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxO4,HoxD8,Meis1	11.8317	16.336	7.75713	1	3934
0101000000000000000000000000000000000000000000	Cdh1	Egfl7	NA	Fli1,Tal1	Cbfa2t3h,Cdh5,Erg,Ets1,Ets2,Etv2,Etv6,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,,Tbx20,Gfi1,Mecom,Tbx3	2.40069	9.4849	7.7385	1	3934
0001000000000000000000100000000000000000000000	Egfl7	Itga2b	NA	Cdh5	Cbfa2t3h,Cdh1,,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ikaros,Myb,Runx1	1.28513	5.88673	7.66661	1	3934
0001000000000000000000000000000000010000000000	Egfl7	Pecam1	NA	Cdh5,Fli1	Cbfa2t3h,Cdh1,Erg,Ets1,Ets2,Etv2,Etv6,,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ikaros,Myb,Runx1	3.422	8.9613	7.65904	1	3934
0000001000000000000000000000001000000000000000	Ets1	Mitf	NA	Tbx20,Etv2	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets2,,Etv6,Fli1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,Kdr,Kit,Ldb1,Lmo2,Mecom,Meis1,Nfe2,Notch1,Pecam1,Procr,Runx1,Sox17,Sox7,Tal1,Tbx3,Itga2b,Myb	3.9688	10.8293	7.65638	1	3934
1000000000010000000000000000000000000000000000	Cbfa2t3h	FoxH1	NA	Ikaros	Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,FoxO4,Tbx20	0.418598	4.89125	7.63802	1	3934
0000000000000000000000000000000000010010000000	Pecam1	Runx1	NA	Ikaros,Sfpi1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Myb,Nfe2,Notch1,Procr,,Sox7,Tal1,Tbx3,FoxH1,FoxO4,HoxD8,Meis1,Mitf,Sox17,Tbx20	7.99193	9.94995	7.61909	1	3934
0010000000000000000000000000000000000010000000	Cdh5	Runx1	NA	Lmo2	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxD8,Ikaros	1.43761	6.34632	7.6184	1	3934
0000000000000000000000000000101000000000000000	Mecom	Mitf	NA	Gata1	Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxO4,,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Kdr,Kit,Ldb1,Lmo2,Meis1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Cbfa2t3h,Cdh1,Itga2b,Tbx3	0.0245002	6.21146	7.56949	1	3934
0000000000000000000001000000000000000000001000	Ikaros	Tal1	NA	Cbfa2t3h,Lyl1,Itga2b,Runx1	Cdh1,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HoxD8,Kdr,Ldb1,Lmo2,Myb,Nfe2,Pecam1,,Sfpi1,Sox17,Sox7,Cdh5,Hhex	13.6159	20.7361	7.53921	1	3934
0000000000000000000000000000000000000100010000	Procr	Sox7	NA	Cdh5,Kdr,Notch1	Cbfa2t3h,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,HbbbH1,Hhex,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Nfe2,,Pecam1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,Ets2,FoxH1,Gfi1b,HoxB2,Ikaros,Mitf,Myb,Runx1	4.83121	13.7869	7.52755	1	3934
1000000000000000000000000000001000000000000000	Cbfa2t3h	Mitf	NA	Itga2b	Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,Ikaros,,Kdr,Kit,Ldb1,Lmo2,Lyl1,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Mecom,Meis1,Tbx20	0.472305	6.22136	7.52138	1	3934
0000000000000001000000000001000000000000000000	Gfi1b	Lyl1	NA	Ikaros,Itga2b,Myb,Procr	Cbfa2t3h,Cdh1,Erg,FoxO4,Gata1,Gfi1,HbbbH1,HoxB4,HoxD8,Kit,Lmo2,Meis1,Mitf,Nfe2,Notch1,Pecam1,Runx1,Sox17,Tal1,Tbx20,Ets2,	24.9781	28.827	7.48923	1	3934
0010000000001000000000000000000000000000000000	Cdh5	FoxO4	NA	Sox17	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,,Sox7,Tal1,Tbx20,Tbx3,Ikaros	1.92245	5.01844	7.45942	1	3934
0000000001000000000001000000000000000000000000	Etv6	Ikaros	NA	Kit	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Itga2b,Kdr,,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1b,HbbbH1,HoxD8,Mitf,Nfe2,Runx1	2.87888	5.67412	7.40638	1	3934
0000010000000000000000001000000000000000000000	Erg	Kit	NA	Fli1,Pecam1,HoxB4	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Ets1,Ets2,Etv2,Etv6,FoxH1,Gfi1,HbbbH1,Hhex,HoxB2,,Itga2b,Kdr,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Procr,Sfpi1,Sox17,Sox7,Myb	8.50015	14.5557	7.39504	1	3934
0000000000000000000000000000000000000000101000	Sox17	Tal1	NA	Itga2b	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,,Kdr,Kit,Lmo2,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Procr,Runx1,Sfpi1,Sox7,Tbx20,Tbx3,Ets2,Ldb1,Lyl1,Pecam1	0.197158	5.87644	7.37686	1	3934
0100000010000000000000000000000000000000000000	Cdh1	Etv2	NA	Fli1,Kdr,Tbx20	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv6,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,,Gfi1,HoxB2,HoxD8,Meis1,Tbx3	8.68923	15.1951	7.37395	1	3934
0010000000000000000000000100000000000000000000	Cdh5	Ldb1	NA	Ets1	Cbfa2t3h,Cdh1,Egfl7,Erg,,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Itga2b,Kdr,Kit,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ikaros	0.140199	5.19811	7.34228	1	3934
0100000000010000000000000000000000000000000000	Cdh1	FoxH1	NA	Ikaros	Cbfa2t3h,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1b,HbbbH1,Hhex,HoxB4,,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Pecam1,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Gfi1	0.832759	4.72972	7.28514	1	3934
0000000000000000000000010000000001000000000000	Kdr	Nfe2	NA	Sox7,Lyl1	Cbfa2t3h,Cdh1,Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Kit,Ldb1,Lmo2,,Mecom,Meis1,Mitf,Notch1,Pecam1,Procr,Runx1,Sox17,Tal1,Tbx20,Tbx3,FoxH1,Itga2b,Myb	3.08664	9.94636	7.19492	1	3934
0000010000000000000000000001000000000000000000	Erg	Lyl1	NA	Fli1,Cdh5,Itga2b,Cbfa2t3h	,Cdh1,Ets1,Ets2,Etv6,FoxH1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Kit,Lmo2,Mecom,Meis1,Nfe2,Notch1,Pecam1,Procr,Sfpi1,Sox7,Tal1,Tbx20,Ikaros,Runx1	19.7335	21.8269	7.18149	1	3934
0001000000000000000000000000000000000100000000	Egfl7	Procr	NA	Cdh5,Kdr,Notch1	Cdh1,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB4,Itga2b,Ldb1,Lmo2,Lyl1,Mitf,Nfe2,,Pecam1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,FoxO4	8.45601	13.9112	7.17125	1	3934
0100000000000000000001000000000000000000000000	Cdh1	Ikaros	NA	Cbfa2t3h,Tal1,Lyl1	Cdh5,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,HbbbH1,Itga2b,Kdr,Kit,Ldb1,Lmo2,,Mitf,Myb,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Gfi1,HoxD8,Mecom,Meis1,Tbx3	7.3641	12.6351	7.16048	1	3934
0000000001000000000000000000000000000000010000	Etv6	Sox7	NA	Cdh5,Erg	Cbfa2t3h,Cdh1,Egfl7,,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Pecam1,Procr,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,Ets2,FoxH1,FoxO4,Gfi1b,HbbbH1,HoxB2,Mitf,Nfe2,Runx1	2.45911	8.1696	7.15516	1	3934
0000000000000000000000000001000000000100000000	Lyl1	Procr	NA	Cdh5,Itga2b	Cbfa2t3h,Cdh1,Egfl7,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB4,Ikaros,,Kdr,Kit,Ldb1,Lmo2,Meis1,Myb,Nfe2,Notch1,Pecam1,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Mecom,Sox17	4.04846	10.6435	7.07333	1	3934
