x	y	type	ai	info	cplx	Nxy_ai	log_confidence	infOrt	trueOrt	isOrtOk	sign	partial_correlation
0000000000000000000000000001000000000000100000	Lyl1	Sox17	N	NA	0.831038	3.63447	3934	-2.803432	0	NA	NA	NA	NA
0000000000000010000000000100000000000000000000	Gfi1	Ldb1	N	NA	0.0968735	2.9067	3934	-2.8098265	0	NA	NA	NA	NA
0000000000000000001100000000000000000000000000	HoxB2	HoxB4	N	Etv2	1.09202	3.90464	3934	-2.81262	0	NA	NA	NA	NA
0000010000000010000000000000000000000000000000	Erg	Gfi1	N	Cdh5,Lyl1	6.43223	9.24625	3934	-2.81402	0	NA	NA	NA	NA
0000000000001000000000000010000000000000000000	FoxO4	Lmo2	N	NA	0.10688	2.9327	3934	-2.82582	0	NA	NA	NA	NA
0000000000000000000000000000000000100001000000	Notch1	Sfpi1	N	Hhex	3.56166	6.39264	3934	-2.83098	0	NA	NA	NA	NA
0000001000000000001000000000000000000000000000	Ets1	HoxB2	N	Etv2	0.995874	3.83153	3934	-2.835656	0	NA	NA	NA	NA
0000000010100000000000000000000000000000000000	Etv2	Fli1	N	Cdh5,Kdr	5.90554	8.75183	3934	-2.84629	0	NA	NA	NA	NA
0000000100000000000000000000000000000000001000	Ets2	Tal1	N	Sox7	1.30769	4.15428	3934	-2.84659	0	NA	NA	NA	NA
0000000000000000001000000000000000000000000100	HoxB2	Tbx20	N	Etv2	1.09625	3.95048	3934	-2.85423	0	NA	NA	NA	NA
0000000000001100000000000000000000000000000000	FoxO4	Gata1	N	Gfi1b	1.46859	4.3276	3934	-2.85901	0	NA	NA	NA	NA
0000000000000000000001000000001000000000000000	Ikaros	Mitf	N	Gata1	3.27994	6.14601	3934	-2.86607	0	NA	NA	NA	NA
0000000000000000000000000000100000000001000000	Mecom	Sfpi1	N	Procr	3.56983	6.44074	3934	-2.87091	0	NA	NA	NA	NA
0000000000000000000000000000000000110000000000	Notch1	Pecam1	N	Tal1	3.12629	6.00493	3934	-2.87864	0	NA	NA	NA	NA
0000000000000000000011000000000000000000000000	HoxD8	Ikaros	N	Tbx3	1.23118	4.12674	3934	-2.89556	0	NA	NA	NA	NA
0000000000000001000010000000000000000000000000	Gfi1b	HoxD8	N	Tbx3	1.16664	4.07935	3934	-2.91271	0	NA	NA	NA	NA
0000000000001000000000000000000000000000100000	FoxO4	Sox17	N	Gfi1b,Itga2b	4.78097	7.69631	3934	-2.91534	0	NA	NA	NA	NA
0000000000000000000000101000000000000000000000	Itga2b	Kit	N	Cdh1,Pecam1,Fli1	12.8278	15.7471	3934	-2.9193	0	NA	NA	NA	NA
0000000000000000000000000100000000000010000000	Ldb1	Runx1	N	NA	0.0761666	3.03453	3934	-2.9583634	0	NA	NA	NA	NA
0000000000000000010000000000000000000100000000	Hhex	Procr	N	Cdh5,Erg	7.18914	10.1492	3934	-2.96006	0	NA	NA	NA	NA
0000000000000000010000000000000000000010000000	Hhex	Runx1	N	NA	0.581186	3.54272	3934	-2.961534	0	NA	NA	NA	NA
0000000000010000000000010000000000000000000000	FoxH1	Kdr	N	NA	0.0450811	3.02442	3934	-2.9793389	0	NA	NA	NA	NA
0000000000000000000000000100000000000001000000	Ldb1	Sfpi1	N	Cbfa2t3h	2.23211	5.22767	3934	-2.99556	0	NA	NA	NA	NA
0000000000001000000000000000000000000100000000	FoxO4	Procr	N	Notch1	1.67038	4.67955	3934	-3.00917	0	NA	NA	NA	NA
0000001000010000000000000000000000000000000000	Ets1	FoxH1	N	NA	0.0334875	3.04592	3934	-3.0124325	0	NA	NA	NA	NA
0000000000000000000000000100000000000000100000	Ldb1	Sox17	N	NA	0.11576	3.13701	3934	-3.02125	0	NA	NA	NA	NA
0000000000000000000000010000000000000000000010	Kdr	Tbx3	N	Tbx20,HoxB4	7.34328	10.3661	3934	-3.02282	0	NA	NA	NA	NA
0000000000000000000000100000100000000000000000	Itga2b	Mecom	N	NA	0.593201	3.61785	3934	-3.024649	0	NA	NA	NA	NA
0000000000000000000000000100010000000000000000	Ldb1	Meis1	N	NA	0.106623	3.13478	3934	-3.028157	0	NA	NA	NA	NA
0000001000000000000000100000000000000000000000	Ets1	Itga2b	N	NA	0.604586	3.63934	3934	-3.034754	0	NA	NA	NA	NA
0000001001000000000000000000000000000000000000	Ets1	Etv6	N	Cdh5,Kdr,Tbx20	10.1943	13.2355	3934	-3.0412	0	NA	NA	NA	NA
0000000000010000010000000000000000000000000000	FoxH1	Hhex	N	NA	0.0201152	3.06152	3934	-3.0414048	0	NA	NA	NA	NA
0000000000000000100000000000000000000001000000	HbbbH1	Sfpi1	N	Myb	3.49864	6.5422	3934	-3.04356	0	NA	NA	NA	NA
0000000000000000000000000000000000000000100010	Sox17	Tbx3	N	Cdh5,Etv2	8.16634	11.2231	3934	-3.05676	0	NA	NA	NA	NA
1000000000100000000000000000000000000000000000	Cbfa2t3h	Fli1	N	Tal1,Pecam1	6.46855	9.52612	3934	-3.05757	0	NA	NA	NA	NA
0000000001000001000000000000000000000000000000	Etv6	Gfi1b	N	NA	0.304192	3.3789	3934	-3.074708	0	NA	NA	NA	NA
0000000010010000000000000000000000000000000000	Etv2	FoxH1	N	NA	0.00399154	3.08073	3934	-3.07673846	0	NA	NA	NA	NA
0000000000000100000000000000000000000001000000	Gata1	Sfpi1	N	Gfi1b	3.08633	6.16461	3934	-3.07828	0	NA	NA	NA	NA
0000000000000001000100000000000000000000000000	Gfi1b	HoxB4	N	Gata1,Cdh5	7.2452	10.3391	3934	-3.0939	0	NA	NA	NA	NA
0010000000001000000000000000000000000000000000	Cdh5	FoxO4	N	Sox17	1.92245	5.01844	3934	-3.09599	0	NA	NA	NA	NA
0000000000000000000000001000000000000010000000	Kit	Runx1	N	NA	0.22716	3.32634	3934	-3.09918	0	NA	NA	NA	NA
0000000000000000000000000001000000100000000000	Lyl1	Notch1	N	Pecam1	3.19857	6.31469	3934	-3.11612	0	NA	NA	NA	NA
0000000000010001000000000000000000000000000000	FoxH1	Gfi1b	N	Ikaros	1.79647	4.91432	3934	-3.11785	0	NA	NA	NA	NA
0000000000000000000000000100000000000000010000	Ldb1	Sox7	N	NA	0.0127252	3.1416	3934	-3.1288748	0	NA	NA	NA	NA
0000000000001000000000000000000000000010000000	FoxO4	Runx1	N	Gfi1b,Kdr,Sox17	6.26603	9.40564	3934	-3.13961	0	NA	NA	NA	NA
0000010000000000000000000000000010000000000000	Erg	Myb	N	NA	0.533007	3.67886	3934	-3.145853	0	NA	NA	NA	NA
0000000000000000000000000000100000000000001000	Mecom	Tal1	N	NA	0.328214	3.48388	3934	-3.155666	0	NA	NA	NA	NA
1000000000000000000000000000000000000000000010	Cbfa2t3h	Tbx3	N	Gfi1b	3.11521	6.27584	3934	-3.16063	0	NA	NA	NA	NA
1001000000000000000000000000000000000000000000	Cbfa2t3h	Egfl7	N	Cdh5	2.54046	5.70357	3934	-3.16311	0	NA	NA	NA	NA
0000000000010000000000000000000000000001000000	FoxH1	Sfpi1	N	Gfi1b	2.02418	5.21667	3934	-3.19249	0	NA	NA	NA	NA
0000000000001000100000000000000000000000000000	FoxO4	HbbbH1	N	Gfi1b	1.41939	4.61918	3934	-3.19979	0	NA	NA	NA	NA
0000000000000000010000000000000001000000000000	Hhex	Nfe2	N	Ets1	3.24654	6.4465	3934	-3.19996	0	NA	NA	NA	NA
1000000100000000000000000000000000000000000000	Cbfa2t3h	Ets2	N	Cdh5	1.1958	4.39793	3934	-3.20213	0	NA	NA	NA	NA
0000000001000000000000000000000001000000000000	Etv6	Nfe2	N	NA	0.168053	3.37744	3934	-3.209387	0	NA	NA	NA	NA
0001000000000000000001000000000000000000000000	Egfl7	Ikaros	N	NA	0.301792	3.51303	3934	-3.211238	0	NA	NA	NA	NA
0000000000000010000000000000001000000000000000	Gfi1	Mitf	N	NA	0.144567	3.38316	3934	-3.238593	0	NA	NA	NA	NA
0000000001000000000000000000001000000000000000	Etv6	Mitf	N	NA	0.068366	3.32214	3934	-3.253774	0	NA	NA	NA	NA
0000000000000000000100000001000000000000000000	HoxB4	Lyl1	N	Erg,Pecam1,Runx1	14.5131	17.7715	3934	-3.2584	0	NA	NA	NA	NA
0000000000000000000000000000010000000000001000	Meis1	Tal1	N	Itga2b	2.59937	5.86574	3934	-3.26637	0	NA	NA	NA	NA
0001000000000001000000000000000000000000000000	Egfl7	Gfi1b	N	Erg	2.53528	5.80584	3934	-3.27056	0	NA	NA	NA	NA
0000000000000000001000010000000000000000000000	HoxB2	Kdr	N	Etv2	0.288939	3.56168	3934	-3.272741	0	NA	NA	NA	NA
0000000010000000000000000000000000000000000010	Etv2	Tbx3	N	Tbx20,Sox7,Kdr	13.045	16.3288	3934	-3.2838	0	NA	NA	NA	NA
1000000000000000000000000000000000010000000000	Cbfa2t3h	Pecam1	N	Tal1,Itga2b,Lyl1,Erg	17.3024	20.588	3934	-3.2856	0	NA	NA	NA	NA
0000000100000000010000000000000000000000000000	Ets2	Hhex	N	Notch1	1.22417	4.51342	3934	-3.28925	0	NA	NA	NA	NA
0001000000000000000000000000000000000010000000	Egfl7	Runx1	N	NA	0.110657	3.40037	3934	-3.289713	0	NA	NA	NA	NA
1000000000000000000100000000000000000000000000	Cbfa2t3h	HoxB4	N	Pecam1	2.91433	6.2168	3934	-3.30247	0	NA	NA	NA	NA
0000000010000000010000000000000000000000000000	Etv2	Hhex	N	Cdh5,Sox7,Fli1	11.884	15.1969	3934	-3.3129	0	NA	NA	NA	NA
0000000100000000000000010000000000000000000000	Ets2	Kdr	N	Sox7	0.810931	4.13346	3934	-3.322529	0	NA	NA	NA	NA
0000000000000000000000000001001000000000000000	Lyl1	Mitf	N	NA	0.258233	3.58187	3934	-3.323637	0	NA	NA	NA	NA
0000000000000000000000010000000010000000000000	Kdr	Myb	N	NA	0.293965	3.61847	3934	-3.324505	0	NA	NA	NA	NA
0000000000100000000000000000000000100000000000	Fli1	Notch1	N	Cdh5,Erg	5.21439	8.54336	3934	-3.32897	0	NA	NA	NA	NA
0000000000000000000000010000000000000000010000	Kdr	Sox7	N	Etv2,Cdh5,Gata1,Fli1,Tbx20	25.3574	28.7003	3934	-3.3429	0	NA	NA	NA	NA
0000001000000000000000000000000000000000100000	Ets1	Sox17	N	Notch1	2.89323	6.23623	3934	-3.343	0	NA	NA	NA	NA
0000000000000000000000000000010000000001000000	Meis1	Sfpi1	N	HoxB4	3.14849	6.50077	3934	-3.35228	0	NA	NA	NA	NA
0000000000000010000001000000000000000000000000	Gfi1	Ikaros	N	Sfpi1,Gfi1b	6.67592	10.0494	3934	-3.37348	0	NA	NA	NA	NA
0000000000000000000000001000010000000000000000	Kit	Meis1	N	NA	0.0495966	3.4266	3934	-3.3770034	0	NA	NA	NA	NA
0000000000000000000101000000000000000000000000	HoxB4	Ikaros	N	NA	0.275268	3.66501	3934	-3.389742	0	NA	NA	NA	NA
0000000000000000100000000100000000000000000000	HbbbH1	Ldb1	N	Ikaros	1.94705	5.34523	3934	-3.39818	0	NA	NA	NA	NA
0000000000000001000000100000000000000000000000	Gfi1b	Itga2b	N	Ikaros,Sox7,Tal1,Sfpi1	16.352	19.7506	3934	-3.3986	0	NA	NA	NA	NA
0000000000000000000000000110000000000000000000	Ldb1	Lmo2	N	Tal1	1.51034	4.91482	3934	-3.40448	0	NA	NA	NA	NA
0000000100000000000000000001000000000000000000	Ets2	Lyl1	N	Cdh5	0.941269	4.37724	3934	-3.435971	0	NA	NA	NA	NA
0000010000000000000100000000000000000000000000	Erg	HoxB4	N	Sox7,Lyl1,Cdh5,Notch1	21.0912	24.5347	3934	-3.4435	0	NA	NA	NA	NA
0100000100000000000000000000000000000000000000	Cdh1	Ets2	N	Sox7	0.804835	4.25049	3934	-3.445655	0	NA	NA	NA	NA
0000000000000000000000000000000000100000001000	Notch1	Tal1	N	Cdh5	1.86823	5.32355	3934	-3.45532	0	NA	NA	NA	NA
0000000000000000000000000000000010000000000100	Myb	Tbx20	N	Gata1	2.90493	6.36493	3934	-3.46	0	NA	NA	NA	NA
0000010000000000000000000000000000010000000000	Erg	Pecam1	N	Fli1,Cdh5,Itga2b,Cbfa2t3h,Nfe2,HoxB4	44.2207	47.6815	3934	-3.4608	0	NA	NA	NA	NA
0100000000001000000000000000000000000000000000	Cdh1	FoxO4	N	Fli1	0.479273	3.94107	3934	-3.461797	0	NA	NA	NA	NA
0000000000000000000100000000000000000010000000	HoxB4	Runx1	N	NA	0.0863584	3.55235	3934	-3.4659916	0	NA	NA	NA	NA
0000000000000000000000001000100000000000000000	Kit	Mecom	N	HoxB4	2.32046	5.79067	3934	-3.47021	0	NA	NA	NA	NA
0000000000000000000000000000010000010000000000	Meis1	Pecam1	N	NA	0.151761	3.62521	3934	-3.473449	0	NA	NA	NA	NA
0100000000000000000000000000100000000000000000	Cdh1	Mecom	N	NA	0.0023847	3.47818	3934	-3.4757953	0	NA	NA	NA	NA
0000000000000100010000000000000000000000000000	Gata1	Hhex	N	Etv2	2.86646	6.36045	3934	-3.49399	0	NA	NA	NA	NA
0000000000000000000000000000001000010000000000	Mitf	Pecam1	N	NA	0.0755418	3.57484	3934	-3.4992982	0	NA	NA	NA	NA
0000000000000000000000000000000000000110000000	Procr	Runx1	N	NA	0.00243492	3.53008	3934	-3.52764508	0	NA	NA	NA	NA
0000000000100000000000000000000010000000000000	Fli1	Myb	N	Tal1	2.32496	5.85448	3934	-3.52952	0	NA	NA	NA	NA
0100000000000000000000000010000000000000000000	Cdh1	Lmo2	N	Tal1,HoxB4	5.63514	9.16552	3934	-3.53038	0	NA	NA	NA	NA
0000000000000000000000100000000000000000000010	Itga2b	Tbx3	N	Gata1,Notch1,Gfi1,Tbx20	24.8313	28.3641	3934	-3.5328	0	NA	NA	NA	NA
0000000000000000000100000000000000000000000010	HoxB4	Tbx3	N	Etv2,Tbx20,Sox7,Itga2b	26.1835	29.7315	3934	-3.548	0	NA	NA	NA	NA
0000000000001000000000000000000000000000001000	FoxO4	Tal1	N	Fli1	0.349159	3.90634	3934	-3.557181	0	NA	NA	NA	NA
0000000000000000000000000000000000000001000100	Sfpi1	Tbx20	N	NA	0.113766	3.67377	3934	-3.560004	0	NA	NA	NA	NA
0000000000000000010000000000000000000000000100	Hhex	Tbx20	N	Sox7,Myb	7.45391	11.0161	3934	-3.56219	0	NA	NA	NA	NA
0000000000000000000000000001000010000000000000	Lyl1	Myb	N	Ikaros,Tal1	5.4183	8.98483	3934	-3.56653	0	NA	NA	NA	NA
0000000000000100000000010000000000000000000000	Gata1	Kdr	N	Sox7	2.50069	6.07738	3934	-3.57669	0	NA	NA	NA	NA
0000000000000000000000001010000000000000000000	Kit	Lmo2	N	Fli1,Lyl1	6.2397	9.82228	3934	-3.58258	0	NA	NA	NA	NA
0000000000000000100000000000000000000010000000	HbbbH1	Runx1	N	Gfi1b,Nfe2	6.07289	9.65708	3934	-3.58419	0	NA	NA	NA	NA
0000000000000000001000000000000000000000010000	HoxB2	Sox7	N	Etv2	0.246431	3.83895	3934	-3.592519	0	NA	NA	NA	NA
0000001000000000000000000000000010000000000000	Ets1	Myb	N	NA	0.00985817	3.63997	3934	-3.63011183	0	NA	NA	NA	NA
0000000000000000010001000000000000000000000000	Hhex	Ikaros	N	NA	0.0233713	3.65538	3934	-3.6320087	0	NA	NA	NA	NA
0001000000000000000000000001000000000000000000	Egfl7	Lyl1	N	Cdh5	2.04526	5.68288	3934	-3.63762	0	NA	NA	NA	NA
0000000000000000000100000000000010000000000000	HoxB4	Myb	N	NA	0.0235761	3.6652	3934	-3.6416239	0	NA	NA	NA	NA
0000000000000100000000000010000000000000000000	Gata1	Lmo2	N	NA	5.7488e-05	3.65663	3934	-3.656572512	0	NA	NA	NA	NA
0000000000000000010000000000000000100000000000	Hhex	Notch1	N	Cdh5,Sox7,Fli1	11.5011	15.1587	3934	-3.6576	0	NA	NA	NA	NA
0000000000000000100000000010000000000000000000	HbbbH1	Lmo2	N	NA	0.0158155	3.67847	3934	-3.6626545	0	NA	NA	NA	NA
0000000000000001000000000000000000100000000000	Gfi1b	Notch1	N	Gata1,Itga2b,Sox7,HbbbH1	23.0057	26.6724	3934	-3.6667	0	NA	NA	NA	NA
0010000000000000000000000000000000100000000000	Cdh5	Notch1	N	Sox7,Kdr,Erg	9.15751	12.8259	3934	-3.66839	0	NA	NA	NA	NA
0000010000000000000001000000000000000000000000	Erg	Ikaros	N	NA	2.66218e-08	3.67867	3934	-3.6786699733782	0	NA	NA	NA	NA
0000000000010000000000000000000000000010000000	FoxH1	Runx1	N	Gfi1b	0.975661	4.6743	3934	-3.698639	0	NA	NA	NA	NA
0000000000000001000000000000000000000000010000	Gfi1b	Sox7	N	Gata1,Cdh5,Sox17	12.2597	15.9855	3934	-3.7258	0	NA	NA	NA	NA
0000000000000000000000000000000000010000010000	Pecam1	Sox7	N	Tal1	2.07331	5.88104	3934	-3.80773	0	NA	NA	NA	NA
0000000110000000000000000000000000000000000000	Ets2	Etv2	N	Sox7	0.471218	4.29606	3934	-3.824842	0	NA	NA	NA	NA
0000000010000000000000000000100000000000000000	Etv2	Mecom	N	Notch1	2.23407	6.06296	3934	-3.82889	0	NA	NA	NA	NA
0000000010000100000000000000000000000000000000	Etv2	Gata1	N	Notch1,Tbx20	6.85227	10.684	3934	-3.83173	0	NA	NA	NA	NA
0000000000000010000000001000000000000000000000	Gfi1	Kit	N	Erg	1.57489	5.41817	3934	-3.84328	0	NA	NA	NA	NA
0000000000000001000000000001000000000000000000	Gfi1b	Lyl1	N	Ikaros,Itga2b,Myb,Procr	24.9781	28.827	3934	-3.8489	0	NA	NA	NA	NA
0100000000010000000000000000000000000000000000	Cdh1	FoxH1	N	Ikaros	0.832759	4.72972	3934	-3.896961	0	NA	NA	NA	NA
1000000000000000000000000000000001000000000000	Cbfa2t3h	Nfe2	N	Ikaros,Itga2b,Myb,Erg	24.1196	28.0296	3934	-3.91	0	NA	NA	NA	NA
0000001000000000000000000000000000000010000000	Ets1	Runx1	N	Kdr	2.10841	6.02871	3934	-3.9203	0	NA	NA	NA	NA
0000001000000000000000000100000000000000000000	Ets1	Ldb1	N	Fli1,Cdh1,Cbfa2t3h	9.3026	13.2358	3934	-3.9332	0	NA	NA	NA	NA
0000000000000001000000000000010000000000000000	Gfi1b	Meis1	N	Gata1,HbbbH1,Nfe2	13.3098	17.2451	3934	-3.9353	0	NA	NA	NA	NA
0000000000000000000000001000000001000000000000	Kit	Nfe2	N	Cbfa2t3h	1.86936	5.8533	3934	-3.98394	0	NA	NA	NA	NA
0010000000000000000000000000000000000000100000	Cdh5	Sox17	N	Sox7,Fli1,Notch1,Itga2b,Pecam1	28.2534	32.255	3934	-4.0016	0	NA	NA	NA	NA
0000000000001000000000000000000000000001000000	FoxO4	Sfpi1	N	Ikaros	0.880778	4.90184	3934	-4.021062	0	NA	NA	NA	NA
0000000000000000010000000000000000000001000000	Hhex	Sfpi1	N	Tal1,Cdh5	4.63415	8.66085	3934	-4.0267	0	NA	NA	NA	NA
0000000000100000000000000001000000000000000000	Fli1	Lyl1	N	Tal1,Pecam1	5.31799	9.36141	3934	-4.04342	0	NA	NA	NA	NA
0000000001000000000000000000100000000000000000	Etv6	Mecom	N	Erg	1.30967	5.36647	3934	-4.0568	0	NA	NA	NA	NA
0000000001000000000000000000000010000000000000	Etv6	Myb	N	Tal1	1.64873	5.71257	3934	-4.06384	0	NA	NA	NA	NA
0000000000000000000000000000000000010100000000	Pecam1	Procr	N	Cdh5,Erg	6.34171	10.419	3934	-4.07729	0	NA	NA	NA	NA
0000000000000010000000000000000000000001000000	Gfi1	Sfpi1	N	Cdh5,Gfi1b,Ikaros	12.367	16.4554	3934	-4.0884	0	NA	NA	NA	NA
0000000000000010000000000001000000000000000000	Gfi1	Lyl1	N	Gfi1b,Sfpi1	5.73634	9.83506	3934	-4.09872	0	NA	NA	NA	NA
0000000000000000000000000000000000000010010000	Runx1	Sox7	N	Mitf	2.16624	6.27841	3934	-4.11217	0	NA	NA	NA	NA
0000000000000000000000100000000000000100000000	Itga2b	Procr	N	Pecam1	2.0655	6.17834	3934	-4.11284	0	NA	NA	NA	NA
0000000000000000100000000001000000000000000000	HbbbH1	Lyl1	N	Ikaros	2.09557	6.21213	3934	-4.11656	0	NA	NA	NA	NA
0000001100000000000000000000000000000000000000	Ets1	Ets2	N	Sox7	0.150635	4.26983	3934	-4.119195	0	NA	NA	NA	NA
0000000000001000000000000000100000000000000000	FoxO4	Mecom	N	Sox17	0.768141	4.89389	3934	-4.125749	0	NA	NA	NA	NA
0000000000000000000000000000000001000000000100	Nfe2	Tbx20	N	Gata1,HbbbH1,Sox7	13.4437	17.5757	3934	-4.132	0	NA	NA	NA	NA
0000000100000000000000000000000000000000000100	Ets2	Tbx20	N	Sox7	0.298554	4.43361	3934	-4.135056	0	NA	NA	NA	NA
0000000000000100000000000000000000000010000000	Gata1	Runx1	N	Ikaros,Gfi1b,Etv2	10.1571	14.2923	3934	-4.1352	0	NA	NA	NA	NA
0000000000000100000000000001000000000000000000	Gata1	Lyl1	N	Ikaros,Tal1	3.91514	8.06227	3934	-4.14713	0	NA	NA	NA	NA
0000000000000000000000010000000000100000000000	Kdr	Notch1	N	Etv2,Cdh5,Ikaros,Sox7,Tal1	21.1438	25.2985	3934	-4.1547	0	NA	NA	NA	NA
0000010000010000000000000000000000000000000000	Erg	FoxH1	N	Gata1	0.754947	4.92964	3934	-4.174693	0	NA	NA	NA	NA
0000000001000000000000100000000000000000000000	Etv6	Itga2b	N	Fli1	1.67645	5.8621	3934	-4.18565	0	NA	NA	NA	NA
0000000000000000000000000100000000010000000000	Ldb1	Pecam1	N	Cbfa2t3h	1.08329	5.28351	3934	-4.20022	0	NA	NA	NA	NA
0000000000000000000001000000000000010000000000	Ikaros	Pecam1	N	Cbfa2t3h,Itga2b,Tal1	9.0819	13.326	3934	-4.2441	0	NA	NA	NA	NA
0000000000000000000000000000000000000000100100	Sox17	Tbx20	N	Sox7	2.1462	6.39332	3934	-4.24712	0	NA	NA	NA	NA
0000000000100000000000000000000001000000000000	Fli1	Nfe2	N	Myb	1.98626	6.2703	3934	-4.28404	0	NA	NA	NA	NA
0000000000000000010000001000000000000000000000	Hhex	Kit	N	Fli1,Cdh5	4.71954	9.02167	3934	-4.30213	0	NA	NA	NA	NA
1000000000000010000000000000000000000000000000	Cbfa2t3h	Gfi1	N	Ikaros	1.43754	5.75433	3934	-4.31679	0	NA	NA	NA	NA
0000001000000000000000000000000000000001000000	Ets1	Sfpi1	N	Cdh5	1.77688	6.12761	3934	-4.35073	0	NA	NA	NA	NA
0001000000000000000000000000100000000000000000	Egfl7	Mecom	N	Notch1	1.54189	5.89489	3934	-4.353	0	NA	NA	NA	NA
0000000000010000000000000000000000000000001000	FoxH1	Tal1	N	Ikaros	0.109681	4.4766	3934	-4.366919	0	NA	NA	NA	NA
1000000000000000000000000000000000000010000000	Cbfa2t3h	Runx1	N	Ikaros,Sfpi1	5.258	9.62876	3934	-4.37076	0	NA	NA	NA	NA
0000000000001000000000000000000010000000000000	FoxO4	Myb	N	Gfi1b	0.222336	4.59548	3934	-4.373144	0	NA	NA	NA	NA
0000000000000010000000010000000000000000000000	Gfi1	Kdr	N	Sox7	1.26147	5.63629	3934	-4.37482	0	NA	NA	NA	NA
0000000000100000000000000000010000000000000000	Fli1	Meis1	N	Tbx20	1.97987	6.36835	3934	-4.38848	0	NA	NA	NA	NA
0000000000001000010000000000000000000000000000	FoxO4	Hhex	N	Sox7	0.339586	4.73949	3934	-4.399904	0	NA	NA	NA	NA
0000001000001000000000000000000000000000000000	Ets1	FoxO4	N	Sox7	0.24415	4.67365	3934	-4.4295	0	NA	NA	NA	NA
0000000000100010000000000000000000000000000000	Fli1	Gfi1	N	Erg	0.948003	5.38675	3934	-4.438747	0	NA	NA	NA	NA
0000000000010000000000000000000000000000010000	FoxH1	Sox7	N	Nfe2	0.83481	5.30075	3934	-4.46594	0	NA	NA	NA	NA
0000000000000001000000000000000000000000001000	Gfi1b	Tal1	N	Itga2b,Ikaros,Myb,Lmo2	18.4621	22.9295	3934	-4.4674	0	NA	NA	NA	NA
0000000000000000000000001000000000000000100000	Kit	Sox17	N	Lmo2	1.54239	6.01474	3934	-4.47235	0	NA	NA	NA	NA
1000000000010000000000000000000000000000000000	Cbfa2t3h	FoxH1	N	Ikaros	0.418598	4.89125	3934	-4.472652	0	NA	NA	NA	NA
0000000000000000000000100000000000000000000100	Itga2b	Tbx20	N	Gata1,Notch1,HbbbH1	13.6011	18.0751	3934	-4.474	0	NA	NA	NA	NA
0000000000100000000000000100000000000000000000	Fli1	Ldb1	N	Cbfa2t3h,Notch1	4.325	8.80864	3934	-4.48364	0	NA	NA	NA	NA
0000000000000010000000000000000001000000000000	Gfi1	Nfe2	N	Ikaros	1.29433	5.79862	3934	-4.50429	0	NA	NA	NA	NA
1000000000000001000000000000000000000000000000	Cbfa2t3h	Gfi1b	N	Ikaros,Itga2b,Lyl1	11.8317	16.336	3934	-4.5043	0	NA	NA	NA	NA
0000000000100001000000000000000000000000000000	Fli1	Gfi1b	N	Myb	1.7443	6.25283	3934	-4.50853	0	NA	NA	NA	NA
1000000000000000000000000000000000000000100000	Cbfa2t3h	Sox17	N	Cdh1	1.6148	6.12982	3934	-4.51502	0	NA	NA	NA	NA
0000000000000000000000000100000000000100000000	Ldb1	Procr	N	Kdr	0.570806	5.08944	3934	-4.518634	0	NA	NA	NA	NA
0100000000000000000000000000001000000000000000	Cdh1	Mitf	N	Cdh5	1.5339	6.05283	3934	-4.51893	0	NA	NA	NA	NA
0000000000000000000100000000000000000001000000	HoxB4	Sfpi1	N	Erg	1.93505	6.45584	3934	-4.52079	0	NA	NA	NA	NA
1100000000000000000000000000000000000000000000	Cbfa2t3h	Cdh1	N	Tal1,Tbx3,Runx1,Fli1	20.0852	24.6084	3934	-4.5232	0	NA	NA	NA	NA
0000000000100000000000010000000000000000000000	Fli1	Kdr	N	Cdh5,Cdh1,Hhex,Tal1,Sox7	18.8942	23.4194	3934	-4.5252	0	NA	NA	NA	NA
0000000000000000000000000100000000000000000010	Ldb1	Tbx3	N	Gfi1b	0.854157	5.3934	3934	-4.539243	0	NA	NA	NA	NA
0000000010000000000000001000000000000000000000	Etv2	Kit	N	Fli1	1.31734	5.87152	3934	-4.55418	0	NA	NA	NA	NA
0000001000000000000000001000000000000000000000	Ets1	Kit	N	Fli1	1.32016	5.88468	3934	-4.56452	0	NA	NA	NA	NA
0000000000000000010000000100000000000000000000	Hhex	Ldb1	N	Cbfa2t3h,Notch1	4.65344	9.25357	3934	-4.60013	0	NA	NA	NA	NA
0001000000000000000000100000000000000000000000	Egfl7	Itga2b	N	Cdh5	1.28513	5.88673	3934	-4.6016	0	NA	NA	NA	NA
0000000000000000000000100100000000000000000000	Itga2b	Ldb1	N	Cbfa2t3h,Ikaros	3.52148	8.14119	3934	-4.61971	0	NA	NA	NA	NA
0000000000000010000000000000000000000000000100	Gfi1	Tbx20	N	Sox7	1.30274	5.93643	3934	-4.63369	0	NA	NA	NA	NA
0100000000000000000000000000000000000000010000	Cdh1	Sox7	N	Tal1	1.06045	5.71203	3934	-4.65158	0	NA	NA	NA	NA
0000000000000000000000001000000000000000010000	Kit	Sox7	N	Cdh5	0.94553	5.60119	3934	-4.65566	0	NA	NA	NA	NA
0000010000000000010000000000000000000000000000	Erg	Hhex	N	Cdh5,Sox7,Kdr,Lyl1	16.7344	21.3924	3934	-4.658	0	NA	NA	NA	NA
0000000000000000100000000000000000000100000000	HbbbH1	Procr	N	Kdr	1.38485	6.06538	3934	-4.68053	0	NA	NA	NA	NA
