x	y	z.name	ui.vect	zi.vect	Ixy_ui	cplx	Rxyz_ui	category	Nxy_ui
100000000000000000000001000000000	Cbfa2t3h	Myb	NA	Ikaros,Tal1	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,,Tbx3,FoxO4,HoxD8,Mecom,Meis1,Tbx20	6.58272	8.65979	16.8473	1	3934
000001000000001000000000000000000	Etv6	HoxB4	NA	Erg,Etv2	Cbfa2t3h,Ets1,,Fli1,Gata1,Gfi1,Hhex,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Gfi1b,HoxB2,Mitf,Nfe2	5.78175	8.86559	16.5772	1	3934
100000000000000000000000010000000	Cbfa2t3h	Notch1	NA	Sfpi1	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Runx1,,Sox17,Sox7,Tal1,Tbx3,FoxO4,Mecom,Meis1,Tbx20	5.55849	6.26536	16.4641	1	3934
010000100000000000000000000000000	Erg	Fli1	NA	Sox7,Cbfa2t3h,Ets1,Hhex	Etv2,Etv6,Gfi1,,HoxB2,HoxB4,Lmo2,Lyl1,Mecom,Meis1,Nfe2,Notch1,Sfpi1,Tal1,FoxO4	23.5567	24.4621	16.3892	1	3934
000000010000000000000000100000000	FoxH1	Nfe2	NA	Ikaros	Cbfa2t3h,Erg,FoxO4,Gata1,Gfi1,Gfi1b,,Ldb1,Myb,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Ets1,Etv2,Fli1,Hhex,HoxB4,Lmo2,Lyl1,Mecom,Meis1,Mitf,Notch1,Tbx3	0.0452891	4.93554	16.1161	1	3934
000000000000000000000010000010000	Mitf	Sox17	NA	Gata1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,,Gfi1b,Hhex,HoxB4,Ikaros,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sox7,Tbx20,Tbx3,Etv6,FoxH1,FoxO4,Gfi1,Lmo2,Sfpi1,Tal1	1.37082	6.26972	16.0017	1	3934
000000000000000000000000100000001	Nfe2	Tbx3	NA	Tbx20,Gata1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Etv6,HoxB2,HoxD8	10.2219	10.755	15.9325	1	3934
000000000100000000000000000000010	Gata1	Tbx20	NA	Notch1,Tbx3,Nfe2,Sox17	Etv2,Etv6,FoxH1,Gfi1b,HoxB2,HoxB4,Ikaros,Ldb1,Meis1,Mitf,Myb,,Sox7,Tal1,Ets2	16.0337	29.2678	15.7435	1	3934
000000100010000000000000000000000	Fli1	Gfi1	NA	Erg	Cbfa2t3h,,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Gata1	0.948003	5.38675	15.622	1	3934
100000000100000000000000000000000	Cbfa2t3h	Gata1	NA	Ikaros,Tal1	Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,,Tbx3,FoxO4,Mecom,Meis1,Tbx20	1.65822	7.73723	15.5754	1	3934
000000000001001000000000000000000	Gfi1b	HoxB4	NA	Gata1,Lyl1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gfi1,HoxD8,Ikaros,Lmo2,,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,HoxB2	9.59392	10.0898	15.5604	1	3934
000001000000000000001000000000000	Etv6	Mecom	NA	Erg	Cbfa2t3h,,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Meis1,Myb,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Gfi1b,Mitf,Nfe2,Runx1	1.30967	5.36647	15.5555	1	3934
000000000000100000000000010000000	Hhex	Notch1	NA	Sox7,Fli1,Erg	Cbfa2t3h,,Ets1,Ets2,Etv2,Etv6,FoxO4,Gata1,Gfi1,Gfi1b,HoxB4,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,HoxB2,Ikaros,Runx1	9.18747	15.0899	15.4281	1	3934
000000000000000000000001000000100	Myb	Tal1	NA	Ikaros,Sox7,Gfi1b	Cbfa2t3h,Etv2,Fli1,,Hhex,HoxD8,Lmo2,Lyl1,Nfe2,Sox17	13.2147	13.9743	15.4263	1	3934
000000000000000000001000010000000	Mecom	Notch1	NA	Meis1,Sox17,Erg,Gata1	Ets1,Etv2,Etv6,,Ldb1,Nfe2,Sox7,Ets2,HoxB2	16.8239	27.5521	14.9806	1	3934
000000000000000000001000001000000	Mecom	Runx1	NA	Gfi1b	Erg,Ets1,Etv2,Etv6,Fli1,FoxO4,Gata1,,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tbx20,Cbfa2t3h,FoxH1,Gfi1,HoxD8,Lyl1,Tal1,Tbx3	4.80486	5.85348	14.9018	1	3934
000000000010000000000000000010000	Gfi1	Sox17	NA	Ikaros	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,Mecom,Mitf	0.954856	6.05099	14.8843	1	3934
001000000000000000000000000000010	Ets1	Tbx20	NA	Etv2,Sox7,Notch1	Erg,Ets2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,,Runx1,Sfpi1,Tal1,Tbx3,FoxH1	8.3773	17.5094	14.7004	1	3934
000000000000000000100000010000000	Lmo2	Notch1	NA	Fli1,Hhex,Ets1	Cbfa2t3h,Erg,,Ets2,Etv2,Etv6,Gfi1,Gfi1b,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Gata1,Mitf	9.09595	17.5565	14.5405	1	3934
100000000000000000100000000000000	Cbfa2t3h	Lmo2	NA	Tal1,Erg	,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tbx3,Mecom,Meis1,Tbx20	7.58066	9.03534	14.4055	1	3934
000000000000000010000000000010000	Ikaros	Sox17	NA	Gata1,Tal1,Nfe2,Myb	Cbfa2t3h,Ets1,Etv6,Fli1,FoxH1,FoxO4,Gfi1b,HoxD8,Ldb1,Lyl1,Mecom,Meis1,,Runx1,Sfpi1,Sox7,Tbx3,Erg,Hhex,HoxB4	9.10694	21.1452	14.3251	1	3934
000000000000000001000000000100000	Ldb1	Sfpi1	NA	Cbfa2t3h	,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1b,Hhex,Ikaros,Lmo2,Lyl1,Mecom,Myb,Nfe2,Notch1,Tal1,Tbx3,Ets2,FoxO4,Gfi1,HoxB4,Meis1,Runx1,Sox17,Sox7	2.23211	5.22767	14.3102	1	3934
000000000010000000100000000000000	Gfi1	Lmo2	NA	Erg	Cbfa2t3h,,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,HoxB2,Ldb1,Mecom	0.867288	6.0973	14.2856	1	3934
000000000000000000000100000001000	Meis1	Sox7	NA	Notch1,Gata1	Erg,Ets1,Etv2,Etv6,Fli1,,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,Cbfa2t3h,Ets2,FoxH1,FoxO4	9.54414	10.6719	14.2677	1	3934
000000000000000000010000100000000	Lyl1	Nfe2	NA	Ikaros,Gfi1b	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gata1,Gfi1,,Hhex,HoxB4,Ldb1,Lmo2,Meis1,Myb,Notch1,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,Mecom,Mitf,Sox17	8.31026	9.97175	14.1318	1	3934
000000000001000000000000000000100	Gfi1b	Tal1	NA	Ikaros,Myb,Gata1,Lyl1	Cbfa2t3h,Etv2,Fli1,FoxH1,FoxO4,Gfi1,Hhex,HoxD8,Ldb1,Lmo2,,Meis1,Mitf,Nfe2,Notch1,Runx1,Sox17,Sox7,Tbx3,Ets2,Etv6	7.9611	18.987	14.0241	1	3934
000000000000000000000010001000000	Mitf	Runx1	NA	Nfe2	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Mecom,Meis1,Myb,,Notch1,Sox17,Sox7,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1,HoxD8,Lmo2,Lyl1,Sfpi1,Tal1	4.60111	6.0199	13.9739	1	3934
000000000000000000000000010010000	Notch1	Sox17	NA	Gata1,Sox7,Lyl1,Mecom	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Tal1,Tbx3,FoxH1	16.8583	25.7646	13.8874	1	3934
000000000000000000001000000000010	Mecom	Tbx20	NA	Sox7,Gata1	Erg,Ets1,Etv2,Etv6,Fli1,FoxO4,,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Meis1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Ets2,FoxH1,Gfi1,HoxB2,Lyl1,Tal1,Tbx3	3.02559	10.5429	13.8419	1	3934
000000000010000010000000000000000	Gfi1	Ikaros	NA	Sfpi1,Gfi1b	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,,Hhex,HoxB4,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxD8,Ldb1	6.67592	10.0494	13.6397	1	3934
000000000000000010000000000000010	Ikaros	Tbx20	NA	Gata1,Cbfa2t3h,Meis1	Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1,Gfi1b,HoxD8,Ldb1,Lyl1,Mecom,,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Ets2,Hhex,HoxB2,HoxB4	11.8291	17.0604	13.6259	1	3934
000000000000000000000010000000001	Mitf	Tbx3	NA	Gata1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,,Gfi1b,Hhex,HoxB4,Ikaros,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tbx20,Etv6,Gfi1,HoxB2,HoxD8,Ldb1,Lmo2,Lyl1,Sfpi1,Tal1	5.91098	6.42907	13.5783	1	3934
001000000000000000001000000000000	Ets1	Mecom	NA	Notch1,Erg	Cbfa2t3h,,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Myb	2.01474	9.57736	13.3093	1	3934
000000100000000000001000000000000	Fli1	Mecom	NA	Hhex	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gata1	3.74141	6.11384	13.302	1	3934
001000000000100000000000000000000	Ets1	Hhex	NA	Sox7,Fli1,Erg	,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3,Myb	6.76796	15.1255	13.2888	1	3934
000001000000000000000001000000000	Etv6	Myb	NA	Tal1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Notch1,Sfpi1,Sox17,Sox7,,Tbx20,Tbx3,FoxH1,FoxO4,Gfi1b,HoxD8,Mitf,Nfe2,Runx1	1.64873	5.71257	13.2229	1	3934
000000100000001000000000000000000	Fli1	HoxB4	NA	Erg,Etv2,Lyl1,Sox7	Cbfa2t3h,Ets1,Ets2,Etv6,FoxO4,Gfi1,Hhex,Ldb1,Lmo2,Mitf,Nfe2,Runx1,Sfpi1,Sox17,,Tal1,Tbx20,Tbx3,HoxB2	13.0141	22.6999	13.2053	1	3934
000000000000000000000110000000000	Meis1	Mitf	NA	Notch1	Erg,Ets1,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Lmo2,Lyl1,Mecom,Myb,Nfe2,,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cbfa2t3h	1.16885	6.39659	13.1215	1	3934
000000000000000000001000100000000	Mecom	Nfe2	NA	Gata1,Sox17,Meis1	Erg,Ets1,Etv6,Fli1,FoxO4,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,,Mitf,Myb,Notch1,Runx1,Sfpi1,Sox7,Tbx20,Cbfa2t3h,FoxH1,Lyl1,Tal1,Tbx3	7.46369	17.1581	12.9919	1	3934
001000000000000000000000000000100	Ets1	Tal1	NA	Fli1,Lmo2	Cbfa2t3h,Erg,Ets2,Etv2,Etv6,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tbx20,Tbx3,FoxH1,Myb	3.83802	9.34313	12.9157	1	3934
000000000000001000000100000000000	HoxB4	Meis1	NA	Notch1,Erg,Tbx3	Cbfa2t3h,Ets1,Ets2,Etv2,Fli1,Gata1,Gfi1,Gfi1b,HoxB2,Lmo2,Lyl1,Mecom,Mitf,Nfe2,Sfpi1,Sox17,Sox7,Tal1,Tbx20,,Ikaros,Runx1	14.9145	18.191	12.8321	1	3934
000000010000000000000000000010000	FoxH1	Sox17	NA	Ikaros	Cbfa2t3h,Erg,FoxO4,Gata1,Gfi1,Gfi1b,,Ldb1,Myb,Nfe2,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Ets1,Etv2,Etv6,Fli1,Hhex,HoxB4,Lmo2,Mecom,Meis1,Mitf,Notch1,Tbx3	4.3469	5.18791	12.6057	1	3934
100000000000001000000000000000000	Cbfa2t3h	HoxB4	NA	Fli1,Lyl1	Erg,Ets1,Ets2,Etv2,Etv6,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,Ikaros,Ldb1,Lmo2,,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Mecom,Meis1,Tbx20	3.62489	9.91699	12.509	1	3934
000000000000000000101000000000000	Lmo2	Mecom	NA	HoxB4	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,Gfi1,Gfi1b,Hhex,HoxB2,,Ikaros,Ldb1,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxO4,Gata1,Mitf	1.54408	6.47992	12.476	1	3934
000000000100000000000000000001000	Gata1	Sox7	NA	Notch1,Tbx3,Gfi1b,Sox17	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,FoxH1,FoxO4,Gfi1,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,,Tal1,Tbx20,Ets2,Fli1,Lmo2	16.69	27.085	12.4211	1	3934
000000000000000000000000001010000	Runx1	Sox17	NA	Gfi1b,Ikaros	Cbfa2t3h,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,HoxD8,,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox7,Tal1,Tbx3,Erg,Etv6,Hhex,HoxB4	8.61781	9.70802	12.3997	1	3934
001000000000000000000000000100000	Ets1	Sfpi1	NA	Erg,Fli1	Cbfa2t3h,Ets2,Etv2,Etv6,,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,FoxH1,Myb	2.4507	9.29859	12.379	1	3934
000000000001000000000000000001000	Gfi1b	Sox7	NA	Gata1,Erg,Sox17	Cbfa2t3h,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gfi1,Hhex,HoxB4,HoxD8,Ikaros,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,,Tal1,Tbx20,Tbx3,Ets2,Etv6,HoxB2	14.1724	16.1112	12.3106	1	3934
000000100000000000000000010000000	Fli1	Notch1	NA	Erg,Ets1,Tal1	Cbfa2t3h,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,,Tbx3,Gata1,HoxB2	11.4589	13.6913	12.0331	1	3934
000000000001000000100000000000000	Gfi1b	Lmo2	NA	Sfpi1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Hhex,HoxB4,HoxD8,Ikaros,Ldb1,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ets2,Etv6,HoxB2	0.990934	6.56984	12.0061	1	3934
001000000000001000000000000000000	Ets1	HoxB4	NA	Sox7,Lyl1,Etv2,Erg	Cbfa2t3h,,Ets2,Etv6,Fli1,FoxO4,Gfi1,Gfi1b,Hhex,HoxB2,Ikaros,Ldb1,Lmo2,Mecom,Meis1,Mitf,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Tal1,Tbx20,Tbx3	19.6415	24.784	11.9243	1	3934
000001000000000001000000000000000	Etv6	Ldb1	NA	Tal1	Cbfa2t3h,Erg,Ets1,Etv2,Fli1,Gata1,Gfi1,Hhex,HoxB4,Ikaros,Lmo2,Lyl1,Mecom,Meis1,Myb,Notch1,Sfpi1,Sox17,Sox7,,Tbx20,Tbx3,FoxH1,Gfi1b,Nfe2	3.7568	4.97478	11.9198	1	3934
000000100000000000000010000000000	Fli1	Mitf	NA	Etv2	Cbfa2t3h,Erg,Ets1,Ets2,,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Gata1	0.746261	6.21361	11.8035	1	3934
000000000000000000000000000000110	Tal1	Tbx20	NA	Lmo2	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tbx3,HoxB2,Mecom,Mitf	0.236807	5.84375	11.7874	1	3934
000000000001000000000000000000010	Gfi1b	Tbx20	NA	Gata1,Nfe2,Sox7,Ikaros	Cbfa2t3h,Etv2,FoxH1,FoxO4,Gfi1,Hhex,HoxB4,HoxD8,,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Notch1,Runx1,Sox17,Tal1,Tbx3,Ets2,Etv6,HoxB2	13.2722	24.0881	11.7272	1	3934
000010000000000000000001000000000	Etv2	Myb	NA	Mitf,Runx1,Sox7	Ets1,Fli1,Gfi1b,HoxB2,Ikaros,Nfe2,Notch1,,Tbx20	9.82909	17.9947	11.5073	1	3934
000000100000000000000000000000001	Fli1	Tbx3	NA	HoxB4	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,FoxO4,Gfi1,Gfi1b,Hhex,,Ikaros,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Gata1,HoxB2,HoxD8	1.1048	6.15616	11.2615	1	3934
000000000000000001100000000000000	Ldb1	Lmo2	NA	Tal1	Cbfa2t3h,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1b,Hhex,Ikaros,Lyl1,Mecom,Myb,Nfe2,Notch1,Sfpi1,,Tbx3,Ets2,Gfi1,HoxB2,HoxB4,Meis1,Runx1,Sox17,Sox7,Tbx20	1.51034	4.91482	11.2159	1	3934
000000000000000000000100000100000	Meis1	Sfpi1	NA	HoxB4	Erg,Ets1,Etv2,Etv6,Fli1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,,Ikaros,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Notch1,Runx1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Cbfa2t3h,Ets2,FoxH1,FoxO4,Ldb1	3.14849	6.50077	11.0344	1	3934
010000000000000000000000000010000	Erg	Sox17	NA	Sox7,Mecom,Fli1,Notch1	Cbfa2t3h,Ets1,Ets2,Etv2,Etv6,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ldb1,Lmo2,Lyl1,Meis1,Nfe2,,Sfpi1,Tal1,Tbx3,FoxO4,Myb	17.174	23.5905	10.9139	1	3934
000001000000000000000000000001000	Etv6	Sox7	NA	Fli1,Notch1,Ets1	Erg,,Etv2,Gfi1,Hhex,HoxB4,Ikaros,Lmo2,Myb,Sox17,Tal1,Tbx20,Tbx3,Ets2,HoxB2	8.30502	15.8177	10.9137	1	3934
100000000001000000000000000000000	Cbfa2t3h	Gfi1b	NA	Ikaros,Lyl1,Tbx3	Erg,Ets2,Etv6,Fli1,FoxH1,Gata1,Gfi1,HoxB2,HoxB4,Ldb1,Lmo2,Mitf,Myb,Nfe2,Runx1,Sfpi1,Sox17,Sox7,Tal1,,FoxO4,HoxD8,Meis1,Tbx20	12.167	16.8146	10.895	1	3934
000000000000000000000000000000101	Tal1	Tbx3	NA	Gata1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,,Gfi1,Gfi1b,Hhex,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Meis1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tbx20,HoxB2,HoxD8,Mitf	0.987078	6.05987	10.8805	1	3934
000000000000000001000001000000000	Ldb1	Myb	NA	Cbfa2t3h	,Erg,Ets1,Etv2,Etv6,Fli1,FoxH1,Gata1,Gfi1b,Hhex,Ikaros,Lmo2,Lyl1,Mecom,Nfe2,Notch1,Sfpi1,Tal1,Tbx3,FoxO4,Gfi1,HoxD8,Meis1,Mitf,Runx1,Sox17,Sox7,Tbx20	0.0802585	5.40306	10.866	1	3934
000000000000100000001000000000000	Hhex	Mecom	NA	Erg,Sox17	Ets1,Ets2,Etv2,Etv6,Fli1,FoxO4,Gata1,Gfi1,Gfi1b,HoxB4,Ldb1,Lmo2,Meis1,Mitf,Myb,Nfe2,Notch1,Sfpi1,,Sox7,Tal1,Tbx20,Tbx3,Ikaros,Runx1	2.61118	10.7178	10.8216	1	3934
000011000000000000000000000000000	Etv2	Etv6	NA	Fli1,Notch1,Ets1	Cbfa2t3h,Erg,,Ets2,FoxO4,Gata1,Gfi1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Ldb1,Lmo2,Mitf,Myb,Runx1,Sfpi1,Sox7,Tal1,Tbx20,Tbx3	7.4942	16.1507	10.65	1	3934
000000000010000000000100000000000	Gfi1	Meis1	NA	Ets1	Cbfa2t3h,Erg,,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1b,Hhex,HoxB4,Ikaros,Lmo2,Lyl1,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,HoxB2,Mecom,Mitf	5.13844	5.90221	10.6255	1	3934
000000000000000000010000001000000	Lyl1	Runx1	NA	Ikaros,Gfi1b,Sfpi1	Cbfa2t3h,Erg,Ets1,Ets2,Etv2,Fli1,Gata1,Gfi1,HoxB4,Lmo2,Meis1,Myb,Nfe2,Notch1,,Sox7,Tal1,Tbx20,Tbx3,FoxH1,FoxO4,HoxD8	5.14838	15.0006	10.6196	1	3934
000010000000001000000000000000000	Etv2	HoxB4	NA	Sox7,Tbx20,Fli1,Runx1	Erg,Ets1,Ets2,FoxO4,Gfi1,HoxB2,HoxD8,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,,Tal1,Tbx3	21.2854	26.3306	10.6167	1	3934
000000000000000000000100001000000	Meis1	Runx1	NA	Ikaros,Gata1	Erg,Ets1,Etv2,Fli1,,Gfi1,Gfi1b,HoxB2,HoxB4,Lmo2,Lyl1,Mecom,Mitf,Myb,Nfe2,Notch1,Sfpi1,Sox17,Sox7,Tal1,Tbx3,Cbfa2t3h,FoxH1,FoxO4,HoxD8	5.36317	9.40658	10.543	1	3934
100001000000000000000000000000000	Cbfa2t3h	Etv6	NA	Fli1,Tal1	Erg,Ets1,Ets2,Etv2,FoxH1,Gata1,Gfi1,Gfi1b,Hhex,HoxB2,HoxB4,Ikaros,Ldb1,Lmo2,Lyl1,Mitf,Myb,Nfe2,Notch1,Runx1,Sfpi1,Sox17,Sox7,,Tbx3,Mecom,Meis1,Tbx20	2.07341	9.18053	10.4003	1	3934
